Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Mother's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Grade_Improvement,Approval_Rate_1st_Sem,Approval_Rate_2nd_Sem,Approval_Rate_Improvement,Total_Units_Approved,Average_Grade,Units_Without_Eval,Grade_Consistency,Parental_Education_Avg,Financial_Support_Score,Age_X_PrevQual,Admission_X_1stSemGrade
1,39,1,9119,1,19,133.1,1,1,4,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.333333333333334,0,0,5,9,2,16.0,4,16.2,0.3,-0.92,2.666666666666666,0.4,0.4,0.0,4,14.666666666666668,4,2.666666666666666,1.0,-1,4126.099999999999,1792.0000000000002
1,1,2,9085,1,1,125.0,1,37,90,137.3,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0.0,0.0,0.0,0.0,0,0.0,0,0.0,28.0,1,2250.0,0.0
1,1,4,9500,1,1,142.0,1,38,9,127.3,1,0,0,1,0,0,18,0,0,8,8,7,15.075714285714286,0,0,8,8,7,15.075714285714286,0,10.8,1.4,1.74,0.0,0.875,0.875,0.0,14,15.075714285714286,0,0.0,37.5,1,2556.0,1919.1384285714284
1,1,1,9070,1,1,140.0,1,19,5,131.3,0,0,0,1,1,1,22,0,1,6,6,6,12.666666666666666,0,1,6,6,5,12.4,0,12.4,0.5,1.79,-0.2666666666666657,1.0,0.8333333333333334,-0.16666666666666663,11,12.533333333333333,0,0.2666666666666657,19.0,2,3080.0,1663.1333333333334
1,1,1,9238,1,1,128.0,1,19,9,120.0,0,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,-0.6666666666666661,1.0,1.0,0.0,12,13.166666666666668,0,0.6666666666666661,19.0,2,2304.0,1620.0
1,1,3,9500,1,1,129.0,1,19,4,127.3,1,0,0,1,0,1,20,0,0,7,7,6,12.633333333333333,0,0,7,7,6,12.633333333333333,0,7.6,2.6,0.32,0.0,0.8571428571428571,0.8571428571428571,0.0,12,12.633333333333333,0,0.0,19.0,2,2580.0,1608.2233333333331
1,1,4,9070,1,1,167.0,1,1,7,158.3,1,0,0,1,0,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.166666666666666,0,15.5,2.8,-4.06,-1.0,1.0,1.0,0.0,12,14.666666666666666,0,1.0,1.0,1,3006.0,2400.883333333333
1,43,1,9130,1,1,120.0,6,1,9,120.0,0,0,1,1,0,0,21,1,2,5,9,5,13.2,2,0,5,7,2,12.5,2,10.8,1.4,1.74,-0.6999999999999993,1.0,0.4,-0.6,7,12.85,4,0.6999999999999993,2.0,0,2520.0,1584.0
1,7,1,9773,1,43,140.0,1,19,4,140.0,0,0,0,1,1,0,25,0,0,6,6,6,14.666666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,-1.166666666666666,1.0,1.0,0.0,12,14.083333333333332,0,1.166666666666666,10.0,1,3500.0,2053.333333333333
1,18,1,9119,1,1,146.0,1,1,7,132.4,1,0,0,1,1,0,18,0,0,5,5,1,16.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,-16.0,0.2,0.0,-0.2,1,8.0,0,16.0,19.0,1,2628.0,2118.4
1,1,2,9556,1,1,133.1,1,19,9,104.5,1,0,0,1,0,0,21,0,0,2,2,2,12.5,0,0,7,0,0,0.0,0,12.4,0.5,1.79,-12.5,1.0,0.0,-1.0,2,6.25,0,12.5,19.0,1,2795.1,1306.25
1,1,1,9853,1,1,162.0,1,37,9,142.8,0,0,1,1,0,0,18,0,0,6,10,5,13.0,0,0,6,10,4,11.5,0,12.7,3.7,-1.7,-1.5,0.8333333333333334,0.6666666666666666,-0.16666666666666674,9,12.25,0,1.5,28.0,0,2916.0,1856.4
1,7,1,9500,1,3,140.0,1,1,9,140.0,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.583333333333334,0,16.2,0.3,-0.92,0.23333333333333428,0.8571428571428571,0.75,-0.1071428571428571,12,14.466666666666667,0,0.23333333333333428,1.0,1,4620.0,2009.0
1,18,1,9500,1,1,115.0,1,38,5,115.0,0,0,0,1,0,0,20,0,0,7,13,6,11.7725,0,0,8,9,7,12.33,0,15.5,2.8,-4.06,0.5574999999999992,0.8571428571428571,0.875,0.017857142857142905,13,12.05125,0,0.5574999999999992,37.5,1,2300.0,1353.8375
1,39,1,9238,1,19,133.1,1,37,9,120.0,0,1,1,1,0,0,40,0,0,6,13,2,10.0,0,0,6,10,1,15.0,0,16.2,0.3,-0.92,5.0,0.3333333333333333,0.16666666666666666,-0.16666666666666666,3,12.5,0,5.0,37.0,0,5324.0,1200.0
1,43,1,9085,1,39,150.0,1,38,6,150.0,1,0,0,1,0,1,21,0,2,7,15,3,13.0,2,1,5,12,5,13.285714285714286,1,10.8,1.4,1.74,0.2857142857142865,0.42857142857142855,1.0,0.5714285714285714,8,13.142857142857142,3,0.2857142857142865,37.5,2,3150.0,1950.0
1,39,1,9085,1,19,133.1,1,37,9,100.0,1,0,1,0,0,1,26,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37.0,0,3460.6,0.0
1,17,2,9147,1,1,118.0,1,19,9,113.5,1,0,1,1,0,0,20,0,0,5,10,2,11.5,0,0,5,8,3,10.0,0,11.1,0.6,2.02,-1.5,0.4,0.6,0.19999999999999996,5,10.75,0,1.5,10.0,0,2360.0,1305.25
2,39,1,9991,0,1,140.0,1,36,9,130.0,1,0,0,1,1,0,41,0,0,5,9,4,10.75,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,-0.75,0.8,0.4,-0.4,6,10.375,0,0.75,25.0,1,5740.0,1397.5
1,42,1,8014,0,1,120.0,1,37,90,120.0,1,0,0,1,0,0,30,0,9,11,19,9,13.444444444444445,1,5,7,7,7,14.714285714285714,0,7.6,2.6,0.32,1.2698412698412689,0.8181818181818182,1.0,0.18181818181818177,16,14.079365079365079,1,1.2698412698412689,37.5,1,3600.0,1613.3333333333333
1,17,2,9853,1,1,133.1,1,37,5,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.333333333333334,0,0,6,11,4,13.5,0,7.6,2.6,0.32,1.166666666666666,0.5,0.6666666666666666,0.16666666666666663,7,12.916666666666668,0,1.166666666666666,37.0,1,2395.7999999999997,1375.1666666666667
1,17,3,9500,1,1,136.0,1,37,4,126.0,1,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,0.0,0.875,0.875,0.0,14,15.11,0,0.0,37.5,1,2584.0,1903.86
1,17,1,9853,1,1,133.1,1,38,7,111.5,0,0,0,0,0,1,20,0,0,6,10,4,12.0,0,0,6,14,3,10.0,0,7.6,2.6,0.32,-2.0,0.6666666666666666,0.5,-0.16666666666666663,7,11.0,0,2.0,25.0,1,2662.0,1338.0
1,1,1,9500,1,1,146.0,1,1,9,129.3,0,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,0.0,0.875,0.875,0.0,14,14.2,0,0.0,19.0,1,2628.0,1836.0600000000002
1,17,1,9773,1,1,121.0,1,37,9,122.4,0,0,0,1,0,0,18,0,0,6,7,6,12.857142857142858,0,0,6,6,6,13.333333333333334,0,13.9,-0.3,0.79,0.4761904761904763,1.0,1.0,0.0,12,13.095238095238095,0,0.4761904761904763,37.0,1,2178.0,1573.7142857142858
4,39,1,9085,1,1,110.0,1,37,90,110.0,0,0,0,0,0,0,35,0,0,5,14,1,12.0,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,-1.5,0.2,0.4,0.2,3,11.25,3,1.5,37.0,0,3850.0,1320.0
1,43,1,9991,0,1,130.0,1,37,9,124.0,0,0,0,1,1,0,31,0,1,5,6,5,13.833333333333334,0,0,5,7,5,15.4,0,9.4,-0.8,-3.12,1.5666666666666664,1.0,1.0,0.0,10,14.616666666666667,0,1.5666666666666664,37.0,1,4030.0,1715.3333333333335
1,7,1,8014,0,3,130.0,1,37,0,130.0,0,0,0,0,0,0,28,0,0,6,12,1,11.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,-11.0,0.16666666666666666,0.0,-0.16666666666666666,1,5.5,0,11.0,37.5,0,3640.0,1430.0
1,1,2,9254,1,1,127.0,1,3,3,130.9,1,0,0,1,0,0,18,0,0,6,8,6,11.333333333333334,0,0,6,8,5,12.6,0,9.4,-0.8,-3.12,1.2666666666666657,1.0,0.8333333333333334,-0.16666666666666663,11,11.966666666666667,0,1.2666666666666657,11.0,1,2286.0,1483.5333333333335
1,1,3,9254,1,1,128.0,1,19,7,121.7,1,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,-0.16666666666666607,1.0,1.0,0.0,12,12.583333333333332,0,0.16666666666666607,10.0,2,2304.0,1541.5333333333333
1,44,1,9085,1,39,150.0,1,3,2,150.0,1,0,0,1,0,0,22,0,2,6,7,6,14.428571428571429,0,1,6,9,5,13.0,0,13.9,-0.3,0.79,-1.4285714285714288,1.0,0.8333333333333334,-0.16666666666666663,11,13.714285714285715,0,1.4285714285714288,3.0,1,3300.0,2164.285714285714
1,1,1,9085,1,1,123.0,1,38,4,127.2,0,0,1,0,1,0,20,0,0,5,7,3,11.333333333333334,0,0,5,8,2,11.5,0,7.6,2.6,0.32,0.16666666666666607,0.6,0.4,-0.19999999999999996,5,11.416666666666668,0,0.16666666666666607,28.5,-1,2460.0,1441.6000000000001
2,39,1,9991,0,1,148.0,1,19,9,130.9,0,0,0,0,1,0,28,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0.0,0,0.0,0,0.0,28.0,0,4144.0,0.0
1,39,1,9003,1,1,133.1,1,19,9,110.0,1,0,0,1,1,0,31,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0.0,0,0.0,0,0.0,28.0,1,4126.099999999999,0.0
1,44,1,9003,1,39,170.0,1,19,9,170.0,1,0,1,1,1,0,21,0,0,6,7,6,15.285714285714286,0,0,6,6,6,15.166666666666666,0,12.4,0.5,1.79,-0.1190476190476204,1.0,1.0,0.0,12,15.226190476190476,0,0.1190476190476204,19.0,0,3570.0,2598.571428571429
1,18,6,9500,1,1,142.0,1,38,9,128.0,1,0,0,0,0,0,19,0,0,7,14,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,0.0,0,0.0,0,0.0,37.5,0,2698.0,0.0
1,1,1,9238,1,1,120.0,1,19,5,130.2,0,0,0,1,0,1,18,0,0,6,8,6,11.285714285714286,0,0,6,10,6,11.857142857142858,0,12.4,0.5,1.79,0.5714285714285712,1.0,1.0,0.0,12,11.571428571428573,0,0.5714285714285712,28.5,2,2160.0,1469.3999999999999
1,17,1,9670,1,1,113.0,1,1,5,106.7,1,0,1,1,0,0,20,0,0,6,10,2,11.666666666666666,0,0,6,10,4,10.5,0,15.5,2.8,-4.06,-1.166666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,11.083333333333332,0,1.166666666666666,1.0,0,2260.0,1244.8333333333333
1,51,1,9500,1,1,127.0,1,19,5,150.0,0,0,0,1,0,1,19,0,0,7,9,5,13.85,0,0,8,9,7,12.19285714285714,0,11.1,0.6,2.02,-1.6571428571428601,0.7142857142857143,0.875,0.1607142857142857,12,13.021428571428569,0,1.6571428571428601,10.0,2,2413.0,2077.5
1,17,1,9085,1,1,142.0,1,3,5,130.8,1,0,0,1,0,0,18,0,0,5,9,3,13.666666666666666,1,0,5,5,5,12.0,0,12.7,3.7,-1.7,-1.666666666666666,0.6,1.0,0.4,8,12.833333333333332,1,1.666666666666666,11.0,1,2556.0,1787.6000000000001
1,1,1,9773,1,1,136.0,1,19,4,126.2,0,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,6,6,15.0,0,16.2,0.3,-0.92,1.833333333333334,1.0,1.0,0.0,12,14.083333333333332,0,1.833333333333334,19.0,1,2584.0,1661.6333333333332
1,7,1,8014,0,4,120.0,1,2,2,120.0,0,0,0,1,0,0,18,0,10,16,24,13,13.846153846153848,0,7,11,15,9,12.555555555555555,0,15.5,2.8,-4.06,-1.2905982905982931,0.8125,0.8181818181818182,0.005681818181818232,22,13.200854700854702,0,1.2905982905982931,2.5,1,2160.0,1661.538461538462
1,1,1,9254,1,1,116.0,1,38,5,110.8,1,0,0,1,0,0,18,0,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1.333333333333334,1.0,1.0,0.0,12,12.833333333333332,0,1.333333333333334,38.0,1,2088.0,1348.0666666666666
1,1,1,9070,1,1,124.0,1,19,4,126.8,0,0,0,1,0,1,18,0,1,6,8,6,12.0,1,0,6,12,5,11.142857142857142,0,13.9,-0.3,0.79,-0.8571428571428577,1.0,0.8333333333333334,-0.16666666666666663,11,11.571428571428571,1,0.8571428571428577,28.0,2,2232.0,1521.6
1,53,1,9238,1,42,130.0,1,1,5,128.3,0,0,1,0,0,0,23,0,5,9,12,7,13.571428571428571,0,4,9,14,4,13.25,0,8.9,1.4,3.51,-0.3214285714285712,0.7777777777777778,0.4444444444444444,-0.33333333333333337,11,13.410714285714285,0,0.3214285714285712,10.0,-1,2990.0,1741.2142857142858
1,1,1,9670,1,1,139.0,1,38,5,130.6,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,7,5,14.2,0,13.9,-0.3,0.79,1.8666666666666654,1.0,0.8333333333333334,-0.16666666666666663,11,13.266666666666666,0,1.8666666666666654,28.5,1,2502.0,1610.7333333333333
1,43,1,9991,0,1,120.0,1,37,9,120.0,1,0,1,1,1,0,34,0,6,10,10,7,11.714285714285714,0,4,10,10,6,11.5,0,10.8,1.4,1.74,-0.21428571428571352,0.7,0.6,-0.09999999999999998,13,11.607142857142858,0,0.21428571428571352,37.0,0,4080.0,1405.7142857142856
1,44,1,9085,1,39,150.0,1,38,4,150.0,1,0,0,1,1,0,20,0,1,6,11,6,13.8,0,1,6,7,6,13.142857142857142,0,16.2,0.3,-0.92,-0.6571428571428584,1.0,1.0,0.0,12,13.471428571428572,0,0.6571428571428584,38.0,1,3000.0,2070.0
1,1,1,171,1,1,145.0,1,40,2,160.1,0,0,0,1,0,1,19,0,6,12,12,12,14.5,0,4,11,15,11,13.583333333333334,0,8.9,1.4,3.51,-0.9166666666666661,1.0,1.0,0.0,23,14.041666666666668,0,0.9166666666666661,20.5,2,2755.0,2321.45
1,39,1,9500,1,1,148.0,1,3,2,130.0,0,0,0,1,0,0,24,0,0,8,12,7,12.714285714285714,0,0,8,12,7,12.714285714285714,0,12.7,3.7,-1.7,0.0,0.875,0.875,0.0,14,12.714285714285714,0,0.0,11.0,1,3552.0,1652.8571428571427
1,17,1,9119,1,1,131.0,1,1,9,123.7,1,0,0,1,1,0,20,0,0,5,7,4,12.0,0,0,5,8,2,12.5,0,10.8,1.4,1.74,0.5,0.8,0.4,-0.4,6,12.25,0,0.5,2.0,1,2620.0,1484.4
2,43,1,9500,1,1,140.0,1,37,9,105.7,1,0,0,1,0,0,27,0,0,8,8,8,13.81375,0,0,8,8,8,13.81375,0,9.4,-0.8,-3.12,0.0,1.0,1.0,0.0,16,13.81375,0,0.0,37.0,1,3780.0,1460.1133750000001
1,17,3,9500,1,1,143.0,1,38,9,133.8,1,0,0,1,0,0,18,0,0,7,7,6,13.033333333333331,0,0,7,7,6,13.033333333333331,0,7.6,2.6,0.32,0.0,0.8571428571428571,0.8571428571428571,0.0,12,13.033333333333331,0,0.0,19.5,1,2574.0,1743.86
1,1,1,9500,1,1,141.0,1,37,6,125.6,1,0,0,1,0,1,22,0,0,7,9,6,13.081666666666669,0,0,8,12,6,13.15,0,11.1,0.6,2.02,0.06833333333333158,0.8571428571428571,0.75,-0.1071428571428571,12,13.115833333333335,0,0.06833333333333158,37.5,2,3102.0,1643.0573333333334
1,1,5,9853,1,1,128.0,1,38,9,120.3,1,0,1,0,0,0,20,0,0,6,9,3,11.666666666666666,0,0,6,10,2,11.0,0,10.8,1.4,1.74,-0.6666666666666661,0.5,0.3333333333333333,-0.16666666666666669,5,11.333333333333332,0,0.6666666666666661,37.5,-1,2560.0,1403.5
1,17,6,9500,1,1,132.0,1,37,7,132.4,1,0,0,1,0,1,22,0,0,7,8,6,13.516666666666666,0,0,8,9,7,13.771428571428572,0,11.1,0.6,2.02,0.2547619047619065,0.8571428571428571,0.875,0.017857142857142905,13,13.644047619047619,0,0.2547619047619065,28.0,2,2904.0,1789.6066666666666
1,7,1,9991,0,3,130.0,1,3,2,133.9,0,0,0,1,0,0,28,0,0,5,7,5,13.714285714285714,0,0,5,7,5,13.142857142857142,0,16.2,0.3,-0.92,-0.5714285714285712,1.0,1.0,0.0,10,13.428571428571427,0,0.5714285714285712,11.0,1,3640.0,1836.3428571428572
1,18,2,9070,1,1,122.0,1,38,5,119.9,0,0,0,1,1,0,18,0,0,6,8,5,11.0,0,0,6,6,4,10.75,0,9.4,-0.8,-3.12,-0.25,0.8333333333333334,0.6666666666666666,-0.16666666666666674,9,10.875,0,0.25,28.5,1,2196.0,1318.9
1,17,5,9070,1,1,131.0,1,37,9,126.1,1,0,0,0,0,0,18,0,0,6,9,4,11.5,1,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,0.6666666666666661,0.6666666666666666,1.0,0.33333333333333337,10,11.833333333333332,1,0.6666666666666661,37.0,0,2358.0,1450.1499999999999
1,17,4,9147,1,1,114.0,1,19,4,109.5,1,0,0,1,1,1,20,0,0,5,6,5,11.8,0,0,5,8,4,11.6,0,8.9,1.4,3.51,-0.20000000000000107,1.0,0.8,-0.19999999999999996,9,11.7,0,0.20000000000000107,19.0,2,2280.0,1292.1000000000001
1,43,1,9670,1,1,134.0,1,1,4,120.7,0,0,1,0,0,0,19,0,0,6,13,3,10.666666666666666,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,1.583333333333334,0.5,0.6666666666666666,0.16666666666666663,7,11.458333333333332,0,1.583333333333334,19.5,-1,2546.0,1287.4666666666667
1,17,1,9085,1,1,163.0,14,37,9,150.8,1,0,0,1,0,0,19,1,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,-1.5,1.0,1.0,0.0,12,15.25,0,1.5,37.0,1,3097.0,2412.8
1,5,2,9853,1,1,124.0,1,19,3,113.9,1,0,0,1,0,1,19,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.0,0,12.7,3.7,-1.7,-0.6666666666666661,1.0,1.0,0.0,12,12.333333333333332,0,0.6666666666666661,19.0,2,2356.0,1442.7333333333333
1,1,4,9500,1,1,135.0,1,37,9,123.0,1,0,0,1,0,1,18,0,0,8,8,7,13.381428571428572,0,0,8,8,7,13.381428571428572,0,10.8,1.4,1.74,0.0,0.875,0.875,0.0,14,13.381428571428572,0,0.0,37.0,2,2430.0,1645.9157142857143
2,7,1,9130,1,3,140.0,1,5,2,140.0,0,0,1,0,0,0,29,0,7,9,16,7,11.555555555555555,4,5,7,12,5,13.2,2,7.6,2.6,0.32,1.644444444444444,0.7777777777777778,0.7142857142857143,-0.06349206349206349,12,12.377777777777776,6,1.644444444444444,4.5,-1,4060.0,1617.7777777777778
1,17,1,9085,1,1,139.0,1,38,5,136.2,0,0,0,1,0,0,19,0,0,5,7,5,13.0,1,0,5,7,5,13.333333333333334,0,7.6,2.6,0.32,0.3333333333333339,1.0,1.0,0.0,10,13.166666666666668,1,0.3333333333333339,38.0,1,2641.0,1770.6
1,1,4,9500,1,1,136.0,1,1,9,123.8,1,0,0,1,0,1,19,0,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,12.7,3.7,-1.7,0.0,0.875,0.875,0.0,14,13.314285714285717,0,0.0,1.0,2,2584.0,1648.3085714285717
1,1,1,9238,1,1,133.0,1,38,2,126.0,0,0,0,1,0,0,20,0,0,6,11,1,12.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,-12.0,0.16666666666666666,0.0,-0.16666666666666666,1,6.0,0,12.0,19.5,1,2660.0,1512.0
1,17,2,9238,1,1,130.0,1,19,9,127.6,1,0,0,1,0,0,18,0,0,6,6,6,11.666666666666666,0,0,6,8,5,13.2,0,11.1,0.6,2.02,1.5333333333333332,1.0,0.8333333333333334,-0.16666666666666663,11,12.433333333333334,0,1.5333333333333332,19.0,1,2340.0,1488.6666666666665
2,39,1,9003,1,1,150.0,1,3,2,120.0,0,0,1,0,0,0,34,0,1,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,-1.5,1.0,1.0,0.0,12,13.583333333333334,0,1.5,3.0,-1,5100.0,1720.0
1,17,2,9254,1,1,141.0,1,1,4,127.7,0,0,0,1,0,1,18,0,0,6,7,6,11.285714285714286,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,2.2142857142857135,1.0,0.6666666666666666,-0.33333333333333337,10,12.392857142857142,0,2.2142857142857135,2.5,2,2538.0,1441.1857142857143
1,39,1,9130,1,1,114.0,1,38,9,120.0,0,0,0,1,0,0,24,0,0,6,9,6,12.571428571428571,0,0,6,10,5,12.833333333333334,0,11.1,0.6,2.02,0.26190476190476275,1.0,0.8333333333333334,-0.16666666666666663,11,12.702380952380953,0,0.26190476190476275,38.0,1,2736.0,1508.5714285714284
1,42,1,9003,1,1,130.0,1,3,2,105.3,0,0,0,0,1,0,36,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2.5,0,4680.0,0.0
1,39,1,9500,1,1,120.0,1,37,9,100.0,0,0,0,1,1,0,34,0,0,7,15,6,11.333333333333334,0,0,7,16,4,12.6,0,16.2,0.3,-0.92,1.2666666666666657,0.8571428571428571,0.5714285714285714,-0.2857142857142857,10,11.966666666666667,0,1.2666666666666657,37.0,1,4080.0,1133.3333333333335
1,1,3,9070,1,1,132.0,1,1,9,126.1,1,0,0,1,0,1,18,0,0,6,6,6,15.833333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,-0.5,1.0,1.0,0.0,12,15.583333333333334,0,0.5,2.0,2,2376.0,1996.5833333333333
1,17,2,9254,1,1,113.0,1,1,5,106.7,1,0,1,1,1,1,19,0,0,6,14,2,10.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,-10.0,0.3333333333333333,0.0,-0.3333333333333333,2,5.0,0,10.0,1.5,1,2147.0,1067.0
4,39,1,8014,0,1,160.0,1,37,5,126.0,0,0,0,1,0,1,38,0,4,9,13,8,12.88888888888889,0,2,7,9,7,13.0,0,13.9,-0.3,0.79,0.11111111111111072,0.8888888888888888,1.0,0.11111111111111116,15,12.944444444444445,0,0.11111111111111072,37.0,2,6080.0,1624.0
1,1,1,9070,1,1,150.0,1,37,9,131.1,0,0,0,1,0,1,19,0,0,6,7,5,13.4,0,0,6,6,6,12.833333333333334,0,15.5,2.8,-4.06,-0.5666666666666664,0.8333333333333334,1.0,0.16666666666666663,11,13.116666666666667,0,0.5666666666666664,37.0,2,2850.0,1756.74
1,1,3,9773,1,1,149.0,1,1,0,148.7,0,0,0,0,1,0,20,0,0,4,4,0,0.0,0,0,4,8,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2.0,0,2980.0,0.0
1,17,4,9085,1,1,126.0,1,1,5,123.9,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2.0,1,2646.0,0.0
1,1,1,9238,1,1,115.0,1,19,7,108.7,0,0,0,1,0,1,19,0,0,6,9,5,10.8,0,0,6,8,6,10.714285714285714,0,15.5,2.8,-4.06,-0.08571428571428719,0.8333333333333334,1.0,0.16666666666666663,11,10.757142857142856,0,0.08571428571428719,28.5,2,2185.0,1173.96
1,1,2,9500,1,1,152.0,1,37,9,139.0,1,0,0,1,0,0,18,0,0,7,7,6,14.333333333333334,0,0,7,7,6,14.333333333333334,0,7.6,2.6,0.32,0.0,0.8571428571428571,0.8571428571428571,0.0,12,14.333333333333334,0,0.0,37.0,1,2736.0,1992.3333333333335
1,39,1,9003,1,1,133.1,1,38,4,115.6,1,0,0,0,0,0,27,0,0,6,8,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,0.0,0,0.0,0,0.0,38.0,0,3593.7,0.0
2,39,1,8014,0,1,120.0,1,37,9,117.0,0,0,0,1,1,0,33,0,0,6,8,6,12.0,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,-0.3333333333333339,1.0,1.0,0.0,12,11.833333333333332,0,0.3333333333333339,37.0,1,3960.0,1404.0
1,17,2,9147,1,1,116.0,1,1,4,114.6,1,0,0,1,0,0,19,0,0,5,15,2,10.75,0,0,5,11,2,10.0,0,13.9,-0.3,0.79,-0.75,0.4,0.4,0.0,4,10.375,0,0.75,19.5,1,2204.0,1231.95
1,1,3,9500,1,1,139.0,1,18,1,130.8,1,0,0,0,0,0,18,0,0,8,9,6,12.758333333333333,1,0,8,9,6,12.758333333333333,1,9.4,-0.8,-3.12,0.0,0.75,0.75,0.0,12,12.758333333333333,2,0.0,18.0,0,2502.0,1668.7900000000002
2,43,1,8014,0,1,120.0,1,37,5,161.1,0,0,0,1,1,0,47,0,0,6,9,6,12.142857142857142,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,-12.142857142857142,1.0,0.0,-1.0,6,6.071428571428571,0,12.142857142857142,37.0,1,5640.0,1956.2142857142856
1,39,1,9500,1,19,133.1,1,38,9,114.8,0,0,0,1,0,0,28,0,0,7,15,1,10.75,0,0,7,10,1,10.0,0,13.9,-0.3,0.79,-0.75,0.14285714285714285,0.14285714285714285,0.0,2,10.375,0,0.75,38.0,1,3726.7999999999997,1234.1
1,17,2,9238,1,3,105.0,1,37,7,129.7,1,0,0,1,0,1,20,0,0,6,6,6,12.333333333333334,0,0,6,6,6,10.666666666666666,0,9.4,-0.8,-3.12,-1.6666666666666679,1.0,1.0,0.0,12,11.5,0,1.6666666666666679,37.0,2,2100.0,1599.6333333333332
2,39,1,9991,0,1,160.0,1,37,9,160.0,0,0,0,1,0,0,35,0,0,5,5,5,11.6,0,0,5,6,5,11.166666666666666,0,15.5,2.8,-4.06,-0.43333333333333357,1.0,1.0,0.0,10,11.383333333333333,0,0.43333333333333357,37.0,1,5600.0,1856.0
1,1,2,9147,1,1,118.0,1,37,5,119.1,1,0,0,1,0,1,20,0,0,5,5,5,11.6,0,0,5,5,5,13.6,0,12.4,0.5,1.79,2.0,1.0,1.0,0.0,10,12.6,0,2.0,28.0,2,2360.0,1381.56
1,43,1,9070,1,1,150.0,1,2,3,140.8,0,0,0,1,0,0,19,0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,0.34999999999999964,0.8333333333333334,1.0,0.16666666666666663,11,12.575,0,0.34999999999999964,2.5,1,2850.0,1745.9200000000003
